id,neighbourhood_cleansed,latitude,longitude,calculated_host_listings_count,price,property_type,room_type,availability_365,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,accommodates,bedrooms,beds,minimum_nights,instant_bookable,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_location,reviews_per_month,Standardization_Category,Standardization_Score,Neighborhood_Category,Neighborhood_Impact
609112785666527042,Élysée,48.87936,2.32562,10,,2,3,321,4,1.0,1,1,6,2.0,1.0,3,1,17,4.94,4.94,5.0,4.88,0.42,,,,
609123994045629323,Élysée,48.87223,2.31055,1,,2,3,324,4,1.0,1,1,5,2.0,1.0,3,1,98,4.92,4.92,4.95,4.94,2.41,,,,
615720179683430403,Élysée,48.87155,2.30897,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,2,0,33,4.33,4.15,4.7,4.88,0.81,,,,
612990386232201151,Élysée,48.881828,2.322702,1,,2,3,157,0,1.0,0,1,2,1.0,1.0,3,0,27,4.96,4.96,4.96,5.0,0.67,,,,
609894265082721185,Élysée,48.86884449999999,2.305005,816,,2,3,28,2,0.87,0,1,2,1.0,1.0,90,1,2,5.0,5.0,4.0,4.5,0.05,,,,
613522230361672646,Élysée,48.87989,2.32644,19,,2,3,194,4,0.98,0,1,6,2.0,1.0,1,1,197,4.5,4.53,4.68,4.87,4.84,,,,
622491835401149232,Élysée,48.880978,2.315085,1,,1,2,0,0,1.0,0,0,2,1.0,1.0,1,0,2,5.0,5.0,5.0,5.0,0.05,,,,
624714016439758208,Élysée,48.87196,2.31386,20,,2,3,365,1,0.0,0,0,6,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
619918231054718987,Élysée,48.8704,2.31257,1,,2,3,350,2,0.67,0,1,5,2.0,1.0,2,0,5,5.0,5.0,5.0,5.0,0.12,,,,
624375807769691493,Élysée,48.87331,2.32274,1,,2,3,169,1,0.0,0,1,2,1.0,1.0,3,0,35,4.94,4.97,4.94,5.0,0.91,,,,
630424408480809604,Élysée,48.879864,2.31928,1,,1,2,285,4,1.0,1,1,2,1.0,1.0,2,0,89,4.92,4.98,4.96,4.92,2.42,,,,
633816909319451460,Élysée,48.8742001,2.3027597,816,,2,3,0,2,0.87,0,1,4,2.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
632473658469819873,Élysée,48.872009,2.326121,1,,1,2,298,4,1.0,1,1,3,1.0,1.0,3,0,87,4.61,4.29,4.9,4.95,2.2,,,,
632556268135822438,Élysée,48.87177,2.32065,1,,2,3,241,2,1.0,0,1,5,3.0,1.0,1,0,11,5.0,5.0,5.0,5.0,0.31,,,,
634328089288836753,Élysée,48.8747773,2.3159924,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,1,0,50,4.76,4.56,4.94,4.92,1.36,,,,
632987221939089367,Élysée,48.87643,2.3069,1,,2,3,292,4,1.0,1,1,2,1.0,1.0,2,0,150,4.69,4.81,4.85,4.83,3.78,,,,
633008082610755252,Élysée,48.87456,2.30694,1,,2,3,285,4,1.0,0,1,2,1.0,1.0,2,0,145,4.54,4.61,4.82,4.83,3.66,,,,
637589142815041368,Élysée,48.87894058227539,2.3137691020965576,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,3,0,4,5.0,4.75,5.0,5.0,0.12,,,,
638155483170218263,Élysée,48.873655,2.3067472,816,,2,3,226,2,0.87,0,1,2,1.0,1.0,31,1,1,5.0,5.0,5.0,5.0,0.03,,,,
639541059848241495,Élysée,48.86464,2.30422,74,,2,3,0,2,0.58,0,1,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
639725043752631615,Élysée,48.8677928,2.3022766,12,,3,3,72,4,1.0,1,1,2,1.0,1.0,1,1,2,5.0,5.0,5.0,5.0,0.17,,,,
639725654120558820,Élysée,48.86781,2.3023,12,,3,3,73,4,1.0,1,1,4,2.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
639739501677735477,Élysée,48.867699,2.302015,1,,2,3,0,0,1.0,0,1,6,1.0,1.0,3,0,6,4.67,4.83,4.83,5.0,0.15,,,,
642100347544926835,Élysée,48.8758736,2.2995085,20,,2,3,365,1,0.0,0,0,6,2.0,1.0,1,0,0,4.82,4.81,4.93,4.97,0.0,,,,
644037299742822649,Élysée,48.880876844866734,2.3237250111144947,1,,2,3,0,4,1.0,0,1,6,3.0,1.0,3,0,6,5.0,5.0,5.0,5.0,0.16,,,,
643133749958769882,Élysée,48.86582,2.30506,1,,2,3,42,4,1.0,0,1,4,1.0,1.0,1,1,18,4.44,4.56,4.44,4.83,0.46,,,,
640476038868176116,Élysée,48.87419,2.32419,1,,2,3,337,3,1.0,0,1,4,1.0,1.0,2,0,40,4.78,4.23,4.93,5.0,1.03,,,,
641035013393922812,Élysée,48.86884449999999,2.305005,816,,2,3,9,2,0.87,0,1,2,1.0,1.0,90,1,1,5.0,5.0,5.0,5.0,0.03,,,,
644785176419646761,Élysée,48.88002,2.32646,19,,2,3,198,4,0.98,0,1,6,2.0,1.0,1,1,148,4.46,4.7,4.59,4.8,3.73,,,,
649223800156661385,Élysée,48.8751,2.30668,184,,2,3,0,4,1.0,1,1,6,2.0,1.0,3,1,60,4.42,4.58,4.45,4.77,1.56,,,,
649225829419588357,Élysée,48.8804,2.31903,1,,2,3,0,4,1.0,0,1,5,2.0,1.0,4,0,2,4.5,2.5,5.0,5.0,0.29,,,,
649259112633453785,Élysée,48.87006,2.30961,1,,2,3,51,3,1.0,1,1,2,1.0,1.0,1,0,65,4.95,4.92,4.92,5.0,1.66,,,,
651054653562096477,Élysée,48.8783519,2.3010424,2,,2,3,0,0,1.0,1,1,7,3.0,1.0,8,0,1,5.0,5.0,5.0,5.0,0.05,,,,
648098562183748330,Élysée,48.86491,2.3056,4,,2,3,0,4,1.0,1,1,4,2.0,1.0,3,1,8,5.0,5.0,5.0,5.0,0.21,,,,
649965505741306628,Élysée,48.8751,2.30668,184,,2,3,0,4,1.0,1,1,10,3.0,1.0,3,1,52,4.56,4.67,4.5,4.75,1.34,,,,
650087875508913637,Élysée,48.87965366897343,2.3211161423278925,2,,2,3,0,3,1.0,0,0,2,1.0,1.0,4,1,0,4.82,4.81,4.93,4.97,0.0,,,,
652604214846443684,Élysée,48.86544,2.30549,72,,2,3,180,4,1.0,1,1,2,1.0,1.0,30,1,13,4.85,4.69,4.92,5.0,0.34,,,,
653292371887242169,Élysée,48.8783,2.31429,121,,2,3,339,4,1.0,0,1,8,2.0,1.0,3,1,55,4.49,4.6,4.55,4.82,1.41,,,,
655017881750608019,Élysée,48.87433,2.32146,2,,1,2,0,0,1.0,0,1,2,1.0,1.0,3,1,7,4.14,4.43,4.86,5.0,0.19,,,,
652853693894006739,Élysée,48.87909,2.31703,1,,2,3,0,0,1.0,0,1,4,2.0,1.0,10,0,3,5.0,5.0,5.0,5.0,0.08,,,,
655680644471425734,Élysée,48.87273,2.32436,1,,2,3,4,3,1.0,1,1,2,1.0,1.0,2,0,34,4.82,4.59,5.0,4.94,0.88,,,,
655701525771992963,Élysée,48.87764,2.29923,1,,2,3,0,4,1.0,1,1,2,1.0,1.0,30,0,11,4.91,4.82,5.0,4.91,0.31,,,,
654245362735026734,Élysée,48.87401,2.30461,57,,2,3,5,4,0.99,0,1,6,2.0,1.0,2,1,79,4.48,4.56,4.68,4.8,2.01,,,,
660540155758373136,Élysée,48.8725,2.3063,2,,2,3,332,4,1.0,0,1,3,1.0,1.0,7,0,29,4.72,4.72,4.93,5.0,0.81,,,,
660583102865952289,Élysée,48.87164,2.32586,2,,2,3,349,4,0.96,0,1,2,1.0,1.0,1,1,154,4.68,4.78,4.83,4.94,3.96,,,,
661697087465562276,Élysée,48.87012,2.32395,3,,1,2,25,4,1.0,1,1,2,1.0,1.0,2,0,189,4.78,4.52,4.87,4.93,4.94,,,,
662287561261884028,Élysée,48.87953,2.30606,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,2,1,1,4.0,4.0,3.0,5.0,0.03,,,,
663701464381827824,Élysée,48.87902,2.32011,1,,2,3,0,0,1.0,1,1,6,2.0,1.0,3,0,33,4.73,4.58,4.79,4.76,0.89,,,,
661266782980850337,Élysée,48.8680083,2.304291,1,,2,3,295,3,1.0,1,1,4,1.0,1.0,3,0,53,4.83,4.75,4.91,4.94,1.36,,,,
664127343314586001,Élysée,48.88012,2.3226,1,,2,3,244,4,1.0,1,1,2,1.0,1.0,3,1,158,4.54,4.65,4.77,4.78,4.07,,,,
663451670099707728,Élysée,48.871105,2.3118992,204,,2,3,2,4,1.0,0,1,4,1.0,1.0,1,1,52,4.77,4.48,4.92,4.9,1.35,,,,
664373418755352725,Élysée,48.8755,2.29728,121,,2,3,306,4,1.0,0,1,10,4.0,1.0,3,1,34,4.21,4.44,4.32,4.65,0.88,,,,
666345413674172297,Élysée,48.87615,2.32627,1,,2,3,225,0,1.0,0,1,4,1.0,1.0,3,0,25,4.56,4.52,4.76,4.88,0.65,,,,
666588553177238830,Élysée,48.87238071504356,2.3248127102851868,1,,2,3,89,1,0.0,0,1,2,1.0,1.0,3,0,14,4.57,4.64,4.64,5.0,0.36,,,,
668606060803962851,Élysée,48.87462490000001,2.3083318,816,,2,3,86,2,0.87,0,1,4,2.0,1.0,31,1,0,4.82,4.81,4.93,4.97,0.0,,,,
669439142362283842,Élysée,48.87124980000001,2.3231434,3,,1,2,19,4,1.0,1,1,1,1.0,1.0,2,0,199,4.78,4.57,4.89,4.96,5.18,,,,
669616090408633462,Élysée,48.874616211291794,2.2974413281805006,3,,2,3,345,4,0.82,0,1,2,1.0,1.0,1,1,20,4.4,4.5,4.25,4.85,0.77,,,,
672275691398554695,Élysée,48.8778396,2.3061192,1,,2,3,325,4,1.0,1,1,4,1.0,1.0,4,0,35,4.83,4.8,5.0,4.94,0.98,,,,
674525284050712019,Élysée,48.87772770000001,2.2992637,816,,2,3,288,2,0.87,0,1,2,1.0,1.0,31,1,0,4.82,4.81,4.93,4.97,0.0,,,,
674527854171381537,Élysée,48.8703775,2.3108736,816,,2,3,288,2,0.87,0,1,2,1.0,1.0,31,1,1,5.0,4.0,5.0,5.0,0.03,,,,
673506298244253119,Élysée,48.86887959258328,2.306588776409626,20,,2,3,365,1,0.0,0,0,6,4.0,1.0,2,0,0,4.82,4.81,4.93,4.97,0.0,,,,
675161071608677177,Élysée,48.8686263,2.3048679,1,,2,3,351,4,1.0,1,1,6,2.0,1.0,2,0,46,5.0,4.96,4.96,4.98,1.2,,,,
676011457810393847,Élysée,48.87993,2.32604,10,,2,3,297,4,1.0,1,1,4,1.0,1.0,3,1,12,4.83,5.0,4.75,4.83,0.33,,,,
681238783413663479,Élysée,48.86633759999999,2.3091585,1,,2,3,192,4,1.0,1,1,2,1.0,1.0,60,0,3,5.0,5.0,5.0,5.0,0.08,,,,
679610328085922064,Élysée,48.87033,2.30407,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,4,1,28,4.82,4.86,4.82,5.0,0.74,,,,
679765220770789631,Élysée,48.87435,2.32569,1,,2,3,256,0,1.0,0,1,3,1.0,1.0,3,0,16,4.31,3.69,4.5,4.94,0.43,,,,
678031721758706407,Élysée,48.874546372486144,2.3103995081280626,1,,2,3,263,2,1.0,0,1,4,2.0,1.0,2,0,31,4.71,4.87,4.87,4.9,1.26,,,,
682378065692237912,Élysée,48.87178,2.30592,2,,2,3,113,2,1.0,0,1,6,3.0,1.0,3,0,14,4.79,4.21,5.0,4.93,0.37,,,,
678807472996794580,Élysée,48.86503,2.3052,130,,2,3,364,2,0.58,0,0,2,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
683652416196198857,Élysée,48.8771673,2.2997451,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,2,1,4,4.75,4.75,5.0,5.0,0.11,,,,
696337740842692256,Élysée,48.8757,2.31527,1,,2,3,64,1,0.0,0,1,4,1.0,1.0,2,0,51,4.76,4.51,4.73,4.9,1.37,,,,
696433710614210796,Élysée,48.88113,2.32592,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,3,0,32,4.81,4.75,4.97,4.78,0.9,,,,
690962973642108786,Élysée,48.87275024620104,2.312255309222688,8,,2,3,358,4,1.0,0,1,11,3.0,1.0,1,1,33,4.27,4.27,4.48,4.82,1.02,,,,
699701349236371561,Élysée,48.87286,2.32605,3,,3,3,42,4,0.9,0,1,6,2.0,1.0,3,1,27,4.78,4.85,4.89,5.0,0.76,,,,
699794573984577195,Élysée,48.86931,2.3015,141,,2,3,38,4,1.0,0,1,3,1.0,1.0,2,1,33,4.76,4.76,4.73,4.94,0.89,,,,
699893433427628983,Élysée,48.8787251,2.3030213,24,,2,3,228,4,1.0,1,1,2,1.0,1.0,30,1,13,5.0,4.85,4.92,5.0,0.43,,,,
699903402199525432,Élysée,48.8808,2.3182999,1,,2,3,56,3,1.0,0,1,2,1.0,1.0,3,0,77,4.73,4.73,4.7,4.86,2.09,,,,
700013667948229865,Élysée,48.874125603014406,2.302233518192983,2,,2,3,270,0,1.0,0,1,4,1.0,1.0,90,1,14,4.43,4.36,4.71,5.0,0.54,,,,
700451488403848331,Élysée,48.8782198,2.3201669,816,,2,3,247,2,0.87,0,1,4,2.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
698284013611863410,Élysée,48.87619479139664,2.302314341068268,1,,2,3,0,0,1.0,1,1,4,2.0,1.0,30,0,34,4.91,4.85,4.97,4.97,1.06,,,,
704882310032960061,Élysée,48.87167441178042,2.298736274242401,8,,2,3,242,4,1.0,0,1,2,1.0,1.0,30,1,4,4.75,5.0,4.75,4.75,0.14,,,,
705613085667520572,Élysée,48.87733,2.31325,1,,2,3,260,4,1.0,0,1,4,2.0,1.0,30,1,6,5.0,5.0,4.83,5.0,0.18,,,,
708541033902709139,Élysée,48.872191988554974,2.32621718198061,2,,2,3,228,4,1.0,1,1,6,2.0,1.0,3,0,78,4.95,4.95,4.91,4.97,2.17,,,,
705725179597168369,Élysée,48.88275211584807,2.3247799628341466,1,,2,3,0,0,1.0,0,1,2,1.0,1.0,1,0,7,4.57,4.14,4.86,4.86,0.22,,,,
708696934541528736,Élysée,48.87478,2.30568,1,,2,3,66,4,1.0,0,1,6,2.0,1.0,1,1,23,4.52,4.43,4.74,4.78,0.63,,,,
706362020212859647,Élysée,48.87287,2.3262,121,,2,3,288,4,1.0,0,1,14,6.0,1.0,3,1,87,4.44,4.48,4.66,4.79,2.37,,,,
715737903469693967,Élysée,48.87743629999999,2.3025654,816,,2,3,311,2,0.87,0,1,2,1.0,1.0,31,1,1,5.0,5.0,5.0,5.0,0.05,,,,
714374784329587828,Élysée,48.872018,2.3114922,1,,2,3,274,4,1.0,0,1,2,1.0,1.0,2,1,70,4.67,4.81,4.94,4.9,1.95,,,,
719759965612476480,Élysée,48.87141,2.30395,8,,2,3,332,4,1.0,1,1,4,1.0,1.0,5,0,29,4.76,4.59,4.86,4.93,0.93,,,,
720760305504868291,Élysée,48.8766063,2.3200669,816,,2,3,14,2,0.87,0,1,2,1.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
723195920934451055,Élysée,48.86853,2.30047,2,,2,3,67,2,1.0,1,1,2,1.0,1.0,1,0,62,4.77,4.74,4.89,4.89,1.76,,,,
721626584139109180,Élysée,48.87168,2.319,1,,2,3,267,4,1.0,0,0,2,1.0,1.0,1,1,6,4.17,4.17,4.17,5.0,0.17,,,,
722051190960014088,Élysée,48.877606,2.3191437,1,,2,3,11,0,1.0,0,1,6,3.0,1.0,3,0,3,5.0,5.0,5.0,5.0,0.09,,,,
724426464229666914,Élysée,48.8703691,2.3035922,8,,2,3,304,4,1.0,0,1,6,2.0,1.0,1,1,69,4.74,4.71,4.91,4.99,1.91,,,,
722296136152789636,Élysée,48.8668838,2.3086145,816,,2,3,271,2,0.87,0,1,4,2.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
729563804746839275,Élysée,48.87307180000001,2.3013735,816,,2,3,323,2,0.87,0,1,2,1.0,1.0,31,1,0,4.82,4.81,4.93,4.97,0.0,,,,
724426696740976326,Élysée,48.8703691,2.3035922,8,,2,3,318,4,1.0,0,1,4,2.0,1.0,1,1,59,4.76,4.86,4.73,4.98,1.63,,,,
724515188109588042,Élysée,48.8703691,2.3035922,8,,2,3,325,4,1.0,0,1,8,3.0,1.0,1,1,84,4.83,4.85,4.92,4.98,2.52,,,,
724515900985562047,Élysée,48.87038674262305,2.303610975476809,8,,2,3,318,4,1.0,0,1,6,2.0,1.0,1,1,49,4.67,4.69,4.88,4.94,1.63,,,,
726870524936394762,Élysée,48.87356,2.31186,1,,2,3,322,3,1.0,0,1,4,1.0,1.0,4,0,2,5.0,5.0,5.0,5.0,0.1,,,,
730890492848738719,Élysée,48.87089,2.30666,38,,2,3,297,3,1.0,0,1,2,1.0,1.0,2,0,7,4.14,4.14,4.71,4.86,0.22,,,,
731570159400385684,Élysée,48.87595,2.31057,121,,2,3,283,4,1.0,0,1,6,2.0,1.0,1,1,79,4.58,4.71,4.59,4.68,2.23,,,,
731633698295569011,Élysée,48.87755550461911,2.319658684130843,2,,2,3,273,2,0.9,1,1,4,1.0,1.0,30,0,11,5.0,4.64,4.82,5.0,0.38,,,,
732438559316139822,Élysée,48.88033103103936,2.3266751160195884,1,,2,3,353,4,1.0,0,1,2,1.0,1.0,3,0,16,5.0,4.94,4.94,5.0,0.52,,,,
740345850185213356,Élysée,48.8743791,2.3073766,816,,2,3,45,2,0.87,0,1,4,2.0,1.0,31,1,0,4.82,4.81,4.93,4.97,0.0,,,,
735371592298899272,Élysée,48.87307180000001,2.3013735,816,,2,3,299,2,0.87,0,1,2,1.0,1.0,31,1,0,4.82,4.81,4.93,4.97,0.0,,,,
735372182269438130,Élysée,48.8808996,2.3180603,816,,2,3,57,2,0.87,0,1,4,2.0,1.0,31,1,2,4.0,4.5,3.0,4.5,0.22,,,,
741110433896636373,Élysée,48.88064,2.31479,1,,2,3,287,2,1.0,0,0,6,4.0,1.0,6,0,1,5.0,5.0,5.0,5.0,0.03,,,,
737549916590697908,Élysée,48.8742207,2.3078679,17,,2,3,323,4,1.0,0,1,6,3.0,1.0,30,1,6,4.5,4.67,5.0,4.83,0.23,,,,
745339779721359510,Élysée,48.8722642,2.3248634,1,,2,3,364,1,0.0,0,1,4,1.0,1.0,7,0,10,4.7,5.0,5.0,5.0,0.29,,,,
746844976877854606,Élysée,48.86467,2.3067,72,,2,3,134,4,1.0,1,1,2,2.0,1.0,30,0,9,5.0,5.0,5.0,4.78,0.27,,,,
746942750241540059,Élysée,48.87727,2.30244,102,,2,3,323,4,1.0,1,1,2,1.0,1.0,90,1,2,5.0,5.0,3.0,5.0,0.06,,,,
747508290570310998,Élysée,48.8791632,2.3251047,1,,2,3,0,0,1.0,0,1,6,3.0,1.0,2,0,6,4.83,4.67,5.0,4.83,0.17,,,,
746169726928519064,Élysée,48.8802986,2.3163334,816,,2,3,187,2,0.87,0,1,6,3.0,1.0,60,1,1,5.0,5.0,5.0,5.0,0.05,,,,
753734139316526455,Élysée,48.8708821,2.3037014,1,,2,3,362,4,1.0,0,1,2,1.0,1.0,40,0,0,4.82,4.81,4.93,4.97,0.0,,,,
748405036862816469,Élysée,48.87290271974272,2.30528082698366,1,,2,3,344,4,1.0,1,1,2,1.0,1.0,3,0,27,5.0,5.0,5.0,5.0,0.82,,,,
757006261289754678,Élysée,48.88002,2.32646,19,,2,3,205,4,0.98,0,1,6,2.0,1.0,1,1,81,4.15,4.46,4.57,4.75,2.46,,,,
755629329898504904,Élysée,48.87563179204093,2.307298631095118,1,,2,3,229,3,1.0,1,1,2,1.0,1.0,4,0,23,5.0,5.0,5.0,5.0,0.69,,,,
752839815899245165,Élysée,48.87172940000001,2.3162994,816,,2,3,62,2,0.87,0,1,4,2.0,1.0,31,1,0,4.82,4.81,4.93,4.97,0.0,,,,
760764897055494968,Élysée,48.87318,2.3168,1,,2,3,88,0,1.0,0,1,4,1.0,1.0,4,0,1,5.0,4.0,5.0,5.0,0.03,,,,
759236089021870532,Élysée,48.872459,2.303885,21,,3,3,274,4,1.0,0,1,4,1.0,1.0,2,0,79,4.52,4.35,4.8,4.9,2.33,,,,
764383276871030094,Élysée,48.8706729,2.3079196,2,,1,2,86,4,1.0,1,1,2,1.0,1.0,1,1,29,4.93,5.0,5.0,4.93,1.32,,,,
759411827218878059,Élysée,48.873501,2.3124571,1,,2,3,241,0,1.0,0,1,2,1.0,1.0,3,0,2,5.0,5.0,5.0,5.0,0.06,,,,
759486370299691742,Élysée,48.87802,2.31991,1,,2,3,0,0,1.0,0,1,4,1.0,1.0,2,0,21,5.0,4.9,5.0,4.81,0.62,,,,
759814463939516907,Élysée,48.8719037,2.3023229,17,,2,3,320,4,0.99,0,1,2,1.0,1.0,1,1,101,4.71,4.73,4.56,4.97,2.95,,,,
759893168607104994,Élysée,48.8738852,2.3107116,816,,2,3,137,2,0.87,0,1,6,3.0,1.0,31,1,1,5.0,5.0,5.0,5.0,0.07,,,,
759947066122822685,Élysée,48.8728251,2.3051338,1,,2,3,154,4,1.0,1,1,2,1.0,1.0,3,0,24,5.0,5.0,5.0,4.96,0.73,,,,
762212452799380414,Élysée,48.8741426,2.3159518,1,,2,3,365,1,0.33,0,1,4,1.0,1.0,30,0,2,5.0,5.0,5.0,5.0,0.09,,,,
760562936480548105,Élysée,48.86486194789045,2.3070048157491416,1,,2,3,83,0,1.0,0,1,3,1.0,1.0,2,0,8,4.88,5.0,5.0,5.0,0.25,,,,
760690417963220848,Élysée,48.8731,2.30649,1,,2,3,365,0,1.0,0,1,2,1.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
762764568237026197,Élysée,48.87128,2.31772,102,,2,3,356,4,1.0,1,1,2,1.0,1.0,90,1,2,4.5,5.0,5.0,5.0,0.07,,,,
766068877887885144,Élysée,48.87569,2.2998,1,,2,3,317,0,1.0,0,1,4,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
766451010623638723,Élysée,48.87085,2.30701,8,,2,3,189,4,1.0,0,1,8,3.0,1.0,2,1,39,4.41,4.62,4.38,4.69,1.15,,,,
769631835696698592,Élysée,48.8723352516123,2.300520885355788,1,,2,3,141,4,1.0,0,1,2,1.0,1.0,28,0,0,4.82,4.81,4.93,4.97,0.0,,,,
769635759399229938,Élysée,48.87803,2.30093,3,,2,3,0,4,1.0,0,1,1,1.0,1.0,30,0,0,4.82,4.81,4.93,4.97,0.0,,,,
772194948353446848,Élysée,48.8725527,2.3019808,2,,2,3,122,4,1.0,0,1,2,1.0,1.0,5,1,0,4.82,4.81,4.93,4.97,0.0,,,,
767253119023489333,Élysée,48.87637,2.30166,3,,2,3,0,4,1.0,0,1,1,1.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.03,,,,
770861435470699476,Élysée,48.87258,2.30745,141,,2,3,189,4,1.0,0,1,4,1.0,1.0,2,1,48,4.33,4.63,4.54,4.83,1.44,,,,
770909556109508425,Élysée,48.875219,2.3060272,1,,2,3,3,4,1.0,1,1,6,3.0,1.0,1,0,17,4.88,4.94,4.94,4.94,0.64,,,,
773017821414890396,Élysée,48.87527,2.29907,102,,2,3,257,4,1.0,1,1,4,2.0,1.0,90,1,2,5.0,5.0,5.0,5.0,0.09,,,,
775106910764993509,Élysée,48.8785238,2.3030793,24,,2,3,283,4,1.0,1,1,2,1.0,1.0,30,1,8,5.0,4.75,5.0,5.0,0.25,,,,
775141641231531811,Élysée,48.8746494,2.3257154,816,,2,3,2,2,0.87,0,1,6,3.0,1.0,90,1,0,4.82,4.81,4.93,4.97,0.0,,,,
771628855861889457,Élysée,48.87643,2.3042,1,,2,3,51,4,1.0,0,1,2,1.0,1.0,3,0,10,5.0,5.0,5.0,4.7,0.3,,,,
777426730476908886,Élysée,48.87437,2.31337,141,,2,3,201,4,1.0,0,1,4,2.0,1.0,2,1,40,4.53,4.53,4.63,4.9,1.22,,,,
775471514020885727,Élysée,48.881291,2.3178638,1,,2,3,257,3,0.89,1,0,2,1.0,1.0,30,0,1,5.0,5.0,5.0,5.0,0.12,,,,
775851061709846190,Élysée,48.8793686,2.325909,2,,2,3,30,3,0.9,0,1,3,1.0,1.0,4,0,29,4.9,4.93,4.97,4.93,0.88,,,,
778209219542952721,Élysée,48.88115,2.31804,184,,2,3,310,4,1.0,1,1,2,1.0,1.0,3,1,63,4.76,4.76,4.81,4.9,1.89,,,,
780299593956046729,Élysée,48.8717938,2.3235878,10,,3,2,352,4,1.0,0,1,4,2.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
780320543842855948,Élysée,48.8717938,2.3235878,10,,3,2,309,4,1.0,0,1,4,2.0,1.0,1,1,1,5.0,5.0,5.0,5.0,0.47,,,,
783103567374543489,Élysée,48.87813,2.3145,2,,2,3,332,4,1.0,1,1,4,2.0,1.0,4,0,81,4.95,4.89,4.99,4.89,2.56,,,,
780370810752980181,Élysée,48.880321398189984,2.3255710664590445,1,,2,3,256,3,1.0,0,1,2,1.0,1.0,5,0,8,5.0,5.0,5.0,4.88,0.59,,,,
780810113266375938,Élysée,48.87113,2.30127,17,,2,3,333,4,0.99,0,1,4,1.0,1.0,1,1,90,4.58,4.54,4.52,4.93,2.69,,,,
784542648305499057,Élysée,48.8713723,2.2983539,1,,2,3,329,3,1.0,1,1,4,2.0,1.0,1,0,36,4.92,4.89,4.97,4.97,1.21,,,,
784588373815107000,Élysée,48.87216,2.3162,1,,2,3,120,2,1.0,1,1,3,1.0,1.0,4,0,42,4.95,4.95,4.95,4.88,2.5,,,,
781063712385618792,Élysée,48.8717938,2.3235878,10,,3,2,359,4,1.0,0,1,3,2.0,1.0,1,1,0,4.82,4.81,4.93,4.97,0.0,,,,
785196315598141365,Élysée,48.86990446152359,2.3094681275154607,7,,2,3,197,4,1.0,0,1,2,1.0,1.0,30,1,3,5.0,5.0,5.0,5.0,0.13,,,,
785196638689240384,Élysée,48.8737669,2.3124194,7,,2,3,123,4,1.0,0,1,3,1.0,1.0,30,1,4,5.0,4.75,5.0,5.0,0.13,,,,
785231403883174717,Élysée,48.8764481,2.3035808,35,,2,3,343,4,0.97,0,1,3,1.0,1.0,2,1,16,4.44,4.56,4.69,4.94,0.49,,,,
788158129590484737,Élysée,48.87985417346341,2.315561214189013,12,,2,3,0,0,1.0,0,0,4,2.0,1.0,5,0,0,4.82,4.81,4.93,4.97,0.0,,,,
785413882262801110,Élysée,48.87738390000001,2.3125167,1,,2,3,363,2,1.0,0,1,4,2.0,1.0,5,0,2,5.0,5.0,5.0,5.0,0.07,,,,
781707833021872770,Élysée,48.87348,2.32366,191,,2,3,347,4,0.99,0,1,4,1.0,1.0,3,1,85,4.81,4.76,4.87,4.89,2.59,,,,
781718655481904172,Élysée,48.8717938,2.3235878,10,,3,2,363,4,1.0,0,1,1,1.0,1.0,1,1,1,4.0,5.0,4.0,5.0,0.12,,,,
788877238832566408,Élysée,48.8757049,2.3125164,184,,2,3,346,4,1.0,1,1,6,2.0,1.0,3,1,145,4.81,4.83,4.87,4.87,4.39,,,,
781798727486146434,Élysée,48.87432,2.32227,191,,2,3,333,4,0.99,0,1,4,1.0,1.0,3,1,19,4.74,4.74,4.79,4.84,0.59,,,,
781826676568017955,Élysée,48.87425,2.32169,191,,2,3,333,4,0.99,0,1,4,1.0,1.0,3,1,109,4.78,4.76,4.82,4.89,3.3,,,,
786064742716089526,Élysée,48.86461,2.30498,7,,2,3,0,4,1.0,0,1,3,1.0,1.0,3,0,1,5.0,5.0,5.0,5.0,0.03,,,,
782273812156010821,Élysée,48.87082,2.30579,141,,2,3,152,4,1.0,0,1,4,2.0,1.0,2,1,42,4.17,4.38,4.6,4.67,1.27,,,,
